t,angle,iteration,phase angle
9.2473,84,959,15753.38746
9.25525,91,960,15766.66714
9.26722,90,961,15786.66182
9.2762,91,962,15801.66202
9.28817,91,963,15821.6567
9.29614,82,964,15834.96979
9.30911,72,965,15856.63488
9.31712,61,966,15870.01478
9.32906,50,967,15889.95936
9.33703,40,968,15903.27245
9.35,29,970,15924.93754
9.36197,18,971,15944.93222
9.36995,7,972,15958.26202
9.37793,0,973,15971.59181
9.39091,4,974,15993.2736
9.40289,16,975,16013.28499
9.41084,26,976,16026.56467
9.42281,37,977,16046.55936
9.43181,49,978,16061.59296
9.44375,60,979,16081.53754
9.45173,71,980,16094.86733
9.46469,82,981,16116.51571
9.4727,92,982,16129.89562
9.48464,90,983,16149.84019
9.49262,91,984,16163.16998
9.50559,91,986,16184.83507
9.51356,81,987,16198.14816
9.52553,70,988,16218.14285
9.53351,58,989,16231.47264
