t,angle,iteration,phase angle
8.08455,91,844,5935.0715
8.09269,91,845,5942.04878
8.10498,91,846,5952.58328
8.11286,91,847,5959.3377
8.12487,91,849,5969.63219
8.13378,86,850,5977.26949
8.14606,81,851,5987.79541
8.15421,76,852,5994.78126
8.16638,70,853,6005.2129
8.17428,64,854,6011.98447
8.18707,59,856,6022.94754
8.19517,53,857,6029.89054
8.20727,47,858,6040.26217
8.2156,42,859,6047.40232
8.22761,36,860,6057.69681
8.23604,30,861,6064.92267
8.24837,25,862,6075.49145
8.25653,19,863,6082.48588
8.26884,13,864,6093.03752
8.277,8,865,6100.03194
8.28925,2,866,6110.53215
8.29715,1,867,6117.30372
8.30994,5,868,6128.26679
8.31792,10,869,6135.10693
8.33023,15,871,6145.65857
8.33847,21,872,6152.72157
8.35069,26,873,6163.19606
8.35886,32,874,6170.19906
8.37117,37,875,6180.7507
8.37916,43,876,6187.59941
8.39148,48,877,6198.15962
8.39989,54,878,6205.36833
8.41214,59,879,6215.86854
8.42013,65,880,6222.71725
8.43265,70,881,6233.4489
8.44072,76,882,6240.36618
8.45282,81,883,6250.73781
8.46144,87,884,6258.12653
8.47362,91,885,6268.56674
8.48152,91,886,6275.3383
8.49414,91,887,6286.15566
8.50252,91,888,6293.33866
8.51451,91,889,6303.61601
8.52687,91,890,6314.21051
8.53495,91,891,6321.13636
8.54681,91,892,6331.30228
8.55552,86,893,6338.76814
8.56785,81,894,6349.33693
8.57606,75,895,6356.37421
8.58831,69,896,6366.87442
8.59629,63,897,6373.71456
8.6088,58,898,6384.43763
8.61714,52,899,6391.58634
8.6293,47,900,6402.00941
8.6375,41,901,6409.03812
8.64977,35,902,6419.55547
8.65751,30,903,6426.18989
8.67035,24,904,6437.19583
8.6784,18,905,6444.09597
8.69074,12,907,6454.67332
8.69892,7,908,6461.68489
8.71121,1,909,6472.21938
8.7196,0,910,6479.41096
8.73168,5,911,6489.76545
8.73986,10,912,6496.77702
8.75211,16,914,6507.27723
8.76043,21,915,6514.4088
8.77266,27,916,6524.89187
8.78082,32,917,6531.88629
8.79306,38,918,6542.37793
8.8012,43,919,6549.35521
8.81351,49,920,6559.90685
8.82179,54,921,6567.00414
8.83402,60,922,6577.4872
8.8422,65,923,6584.49877
8.85384,71,924,6594.47612
8.86268,76,925,6602.05341
8.87503,82,926,6612.63934
8.88317,87,927,6619.61662
8.89526,91,928,6629.97968
8.90366,91,929,6637.17983
8.91595,91,930,6647.71432
8.92409,91,931,6654.69161
8.93611,91,932,6664.99467
8.94455,91,933,6672.2291
8.95683,91,934,6682.75502
8.96515,91,935,6689.8866
8.97707,85,936,6700.10394
8.98563,79,937,6707.44123
8.99783,74,938,6717.89858
9.00607,68,939,6724.96158
9.01836,62,941,6735.49608
9.02651,56,942,6742.48193
9.03856,51,943,6752.81071
9.04705,45,944,6760.088
9.05937,40,945,6770.64821
9.06749,34,946,6777.60835
9.07979,28,947,6788.15142
9.08797,23,948,6795.16299
9.10004,17,949,6805.50891
9.10847,11,950,6812.73477
9.11982,5,951,6822.46353
9.12777,0,952,6829.27795
9.14075,0,953,6840.40389
9.14952,5,954,6847.92118
9.16169,10,955,6858.35282
9.17375,15,956,6868.69017
9.18218,20,957,6875.91603
9.19446,26,958,6886.44195
9.20265,32,959,6893.4621
9.21491,37,960,6903.97088
9.22302,42,961,6910.92244
9.23537,48,962,6921.50837
9.24321,54,963,6928.2285
9.25587,59,964,6939.08015
9.26375,64,965,6945.83457
9.2764,70,966,6956.67765
9.2846,76,967,6963.70636
9.29678,81,968,6974.14657
9.30504,87,969,6981.22671
9.31694,91,970,6991.42691
9.32534,91,971,6998.62706
9.33806,91,972,7009.53013
9.34577,91,973,7016.13883
9.35819,91,974,7026.78476
9.36645,91,975,7033.8649
9.37875,91,976,7044.40797
9.38715,90,977,7051.60812
9.39928,84,978,7062.00547
9.40727,78,979,7068.85417
9.4195,73,980,7079.33724
9.42793,67,981,7086.5631
9.44014,61,982,7097.02902
9.44835,55,983,7104.06631
9.46069,50,984,7114.64366
9.46879,45,985,7121.58666
9.48112,39,986,7132.15544
9.48923,33,987,7139.10701
9.50156,27,989,7149.67579
9.50976,22,990,7156.7045
9.52216,16,991,7167.33329
9.5304,10,992,7174.39629
9.54258,5,993,7184.83649
9.55037,0,994,7191.51377
9.56315,1,996,7202.46828
9.57129,7,997,7209.44556
9.58356,12,998,7219.96291
9.59174,18,999,7226.97448
