t,angle,iteration
13.17959,30,1284

13.19158,21,1285

13.19958,11,1286

13.21158,2,1287

13.21959,0,1288

13.23158,7,1289

13.24331,15,1290

13.25532,24,1291

13.2635,34,1292

13.27535,44,1293

13.28332,53,1294

13.29531,63,1295

13.30359,73,1296

13.31567,82,1297

13.32369,92,1298

13.33531,91,1299

13.34331,90,1300

13.35531,91,1301

13.36331,90,1302

13.37531,80,1303

13.38331,70,1304

13.39531,61,1305

13.40331,52,1306

13.41531,43,1307

13.42331,34,1308

13.43931,24,1309

13.44752,15,1310

13.45951,6,1311

13.46752,0,1312

13.47931,1,1313

13.48768,10,1314

13.49931,21,1315

13.50731,30,1316

13.51968,39,1317

13.52768,49,1318

13.53968,58,1319

13.54769,68,1320

13.55963,78,1321

13.56758,87,1322

13.58335,90,1323

13.59131,91,1324

13.60331,91,1325

13.61134,90,1326

13.62331,81,1327

13.63131,71,1328

13.64367,61,1329

13.65566,52,1330

13.66368,44,1331

13.67565,34,1332

13.68369,25,1333

13.69564,16,1334

13.70367,7,1335

13.71561,0,1336

13.72368,2,1337

13.73562,12,1338

13.74364,22,1339

13.75931,30,1340

13.76731,40,1341

13.77954,50,1342

13.78768,59,1343

13.79969,69,1344

13.80769,79,1345

13.81967,88,1346

13.82767,90,1347

13.83958,91,1348

13.84759,91,1349

13.85958,91,1350

13.86759,82,1351

13.87959,73,1352

13.88753,64,1353

13.89958,54,1354

13.90753,45,1355

13.92332,36,1356

13.93131,27,1357

13.94342,17,1358

13.95159,8,1359

