t,angle,iteration
0.32803,87,1248
0.32803,90,1249
0.32803,91,1250
0.32803,91,1251
0.33204,91,1252
0.33204,91,1253
0.33204,91,1254
0.33204,91,1255
0.33204,85,1256
0.33204,79,1257
0.33204,73,1258
0.33204,67,1259
0.33204,61,1260
0.33204,55,1261
0.33204,49,1262
0.33204,44,1263
0.33204,38,1264
0.33204,32,1265
0.33204,26,1266
0.33204,20,1267
0.33204,14,1268
0.33204,8,1269
0.33604,2,1270
0.33604,0,1271
0.33604,3,1272
0.33604,9,1273
0.33604,14,1274
0.33604,20,1275
0.33604,26,1276
0.33604,31,1277
0.33604,37,1278
0.33604,43,1279
0.33604,49,1280
0.33604,55,1281
0.33604,60,1282
0.33604,66,1283
0.33604,72,1284
0.33604,78,1285
0.33604,84,1286
0.33604,89,1287
0.34004,91,1288
0.34004,91,1289
0.34004,91,1290
0.34004,91,1291
0.34004,91,1292
0.34004,91,1293
0.34004,91,1294
0.34004,86,1295
0.34004,80,1296
0.344,74,1297
0.344,68,1298
0.344,62,1299
0.344,56,1300
0.344,50,1301
0.344,44,1302
0.344,38,1303
0.344,32,1304
0.348,26,1305
0.348,20,1306
0.348,15,1307
0.348,9,1308
0.348,3,1309
0.348,1,1310
0.348,3,1311
0.348,9,1312
0.348,14,1313
0.352,20,1314
0.352,26,1315
0.352,31,1316
0.352,37,1317
0.352,43,1318
0.352,49,1319
0.352,54,1320
0.352,60,1321
0.352,66,1322
0.356,72,1323
0.356,78,1324
0.356,83,1325
0.356,89,1326
0.356,91,1327
0.356,91,1328
0.356,91,1329
0.356,91,1330
0.36003,91,1331
0.36003,91,1332
0.36003,90,1333
0.36003,84,1334
0.36003,77,1335
0.36003,72,1336
0.36003,66,1337
0.36003,60,1338
0.36003,54,1339
0.36403,48,1340
0.36403,42,1341
0.36403,36,1342
0.36403,30,1343
0.36403,24,1344
0.36403,18,1345
0.36403,12,1346
0.36403,6,1347
0.36403,0,1348
0.36804,0,1349
0.36804,5,1350
0.36804,10,1351
0.36804,16,1352
0.36804,22,1353
0.36804,27,1354
0.36804,33,1355
0.36804,39,1356
0.36804,45,1357
0.36804,50,1358
0.37204,56,1359
0.37204,62,1360
0.37204,68,1361
0.37204,74,1362
0.37204,79,1363
0.37204,85,1364
0.37204,91,1365
0.37204,91,1366
0.37204,91,1367
0.37204,91,1368
0.37204,91,1369
0.37204,91,1370
0.37204,91,1371
0.37204,87,1372
0.37204,81,1373
0.37204,76,1374
0.37204,70,1375
0.37603,63,1376
0.37603,58,1377
0.37603,52,1378
0.37603,46,1379
0.37603,40,1380
0.37603,34,1381
0.37603,28,1382
0.37603,22,1383
0.37603,16,1384
0.37603,10,1385
0.37603,4,1386
0.37603,1,1387
0.37603,6,1388
0.37603,11,1389
0.37603,17,1390
0.37603,22,1391
0.37603,28,1392
0.37603,34,1393
0.37603,40,1394
0.38003,46,1395
0.38003,51,1396
0.38003,57,1397
0.38003,63,1398
0.38003,69,1399
0.38837,75,1400
0.3964,80,1401
0.40837,86,1402
0.42119,91,1403
0.43001,91,1404
0.442,91,1405
0.44999,91,1406
0.462,91,1407
0.47365,91,1408
0.48162,91,1409
0.494,86,1410
0.50162,81,1411
0.51397,75,1412
0.52595,69,1413
0.53394,63,1414
0.54597,57,1415
0.55396,51,1416
0.56561,45,1417
0.58162,39,1418
0.58974,33,1419
0.60199,27,1420
0.614,21,1421
0.622,16,1422
0.63394,10,1423
0.64199,3,1424
0.65387,1,1425
0.66189,3,1426
0.67387,9,1427
0.68563,14,1428
0.69388,20,1429
0.70699,26,1430
0.71875,31,1431
0.72708,37,1432
0.73909,43,1433
0.7471,49,1434
0.75908,55,1435
0.77102,60,1436
0.7791,66,1437
0.79192,72,1438
0.8003,78,1439
0.8123,84,1440
0.82422,89,1441
0.83232,91,1442
0.84793,91,1443
0.85597,91,1444
0.86824,91,1445
0.8803,91,1446
0.88831,91,1447
0.90028,91,1448
0.9083,86,1449
0.92031,81,1450
0.9323,75,1451
0.9403,69,1452
0.95229,62,1453
0.96424,56,1454
0.97231,51,1455
0.9843,45,1456
0.9923,39,1457
1.00423,33,1458
1.01993,27,1459
1.02797,21,1460
1.04027,15,1461
1.04831,9,1462
1.0603,3,1463
1.07229,1,1464
1.0803,1,1465
1.09231,7,1466
1.1003,13,1467
1.11231,19,1468
1.1242,25,1469
1.13226,30,1470
1.14409,36,1471
1.15231,42,1472
1.16429,48,1473
1.17993,54,1474
1.18793,59,1475
1.20008,65,1476
1.20829,71,1477
1.2203,77,1478
1.23195,83,1479
1.24031,88,1480
1.25226,90,1481
1.26425,91,1482
