t,angle,iteration
11.2819,1,1171
11.29129,0,1172
11.30328,8,1173
11.31152,16,1174
11.32277,26,1175
11.33092,36,1176
11.34346,45,1177
11.35144,55,1178
11.36441,64,1179
11.37238,73,1180
11.38439,83,1181
11.39276,92,1182
11.40518,90,1183
11.41383,91,1184
11.42615,91,1186
11.43435,83,1187
11.44653,74,1188
11.45528,65,1189
11.46621,55,1190
11.47523,46,1191
11.48747,37,1193
11.49588,29,1194
11.50803,19,1195
11.51741,10,1196
11.52851,1,1197
11.53664,0,1198
11.54824,7,1199
11.55698,15,1200
11.56937,24,1201
11.57745,35,1202
11.59015,44,1203
11.60135,53,1204
11.60964,63,1205
11.62235,72,1206
11.63095,81,1207
11.6431,91,1208
11.65114,91,1209
11.66319,90,1210
11.67185,91,1211
11.68336,85,1212
11.69201,76,1213
11.70463,67,1214
11.71282,58,1215
11.72461,49,1216
11.73328,40,1217
11.74537,31,1218
11.7538,22,1219
11.76644,13,1220
11.77343,4,1221
11.78603,1,1223
11.79442,2,1224
11.80707,12,1225
11.81505,22,1226
11.82733,30,1227
11.83571,40,1228
11.84795,50,1229
11.85595,59,1230
11.86817,68,1231
11.87668,78,1232
11.88845,87,1233
11.89665,90,1234
11.90919,91,1235
11.91771,91,1236
11.92949,91,1237
11.93814,81,1238
11.9504,72,1239
11.95852,62,1240
11.97057,53,1241
11.9787,44,1242
11.99052,35,1244
11.99891,26,1245
12.01088,16,1246
12.01949,8,1247
12.03229,0,1248
12.04014,1,1249
12.05209,8,1251
12.06055,16,1252
12.07311,26,1253
12.08148,36,1254
12.0933,45,1255
12.10194,54,1256
12.11412,64,1257
12.12208,73,1258
12.13458,83,1259
12.14293,92,1260
12.15488,91,1261
12.16331,91,1262
12.17548,91,1263
12.18365,85,1264
12.19615,76,1265
12.20436,67,1266
12.21597,58,1267
12.22852,50,1268
12.23676,40,1269
12.24934,31,1270
12.25755,22,1271
12.26964,13,1272
12.27716,3,1273
12.2895,1,1274
12.2982,0,1275
12.31036,6,1276
12.31902,15,1277
12.33131,24,1278
12.3393,34,1279
12.35129,43,1281
12.35927,52,1282
12.37127,62,1283
12.38042,72,1284
12.39305,81,1285
12.40082,90,1286
12.41307,92,1288
12.42143,91,1289
12.43351,91,1290
12.44189,89,1291
12.45311,79,1292
12.4621,70,1293
12.47471,60,1294
12.48263,52,1295
12.49436,43,1296
12.50295,33,1297
12.51558,24,1298
12.52384,15,1299
12.53592,6,1300
12.54394,0,1301
12.55654,1,1302
12.56461,11,1303
12.57627,21,1304
12.58525,30,1305
12.59736,39,1306
12.60579,49,1307
12.61757,58,1308
12.62555,67,1309
12.63816,77,1310
12.64668,87,1311
12.65827,90,1312
12.66718,91,1313
12.67944,91,1315
12.68965,91,1316
12.69987,82,1317
12.70806,73,1318
12.72039,63,1319
12.72831,54,1320
12.74044,45,1321
12.74884,36,1322
12.76038,27,1323
12.76875,17,1324
12.78139,8,1325
12.79,0,1326
12.8022,0,1327
12.8102,9,1328
12.82188,20,1329
12.83086,29,1330
12.84336,38,1331
12.85111,48,1332
12.86363,57,1333
12.87194,66,1334
12.88399,76,1336
12.89243,86,1337
12.90437,90,1338
12.91695,90,1339
12.92473,91,1340
12.93693,91,1341
12.94489,83,1342
12.95772,74,1343
12.96626,64,1344
12.97842,55,1346
12.98651,46,1347
12.9989,37,1348
13.00734,28,1349
13.01903,19,1350
13.02707,9,1351
13.03984,1,1353
13.04798,0,1354
13.06008,7,1355
13.06775,15,1356
13.0807,25,1357
13.08899,35,1358
13.10064,44,1360
13.10921,53,1361
13.12163,63,1362
13.12964,73,1363
13.14221,81,1364
13.15028,91,1365
13.16271,91,1366
13.17107,90,1367
13.18326,91,1368
13.19125,88,1369
13.20372,78,1370
13.21187,69,1371
13.22363,60,1372
13.23208,51,1373
13.24457,42,1374
13.25291,33,1375
13.26495,23,1376
13.2723,15,1377
13.28557,6,1378
13.29333,1,1379
13.30573,1,1380
13.31417,12,1381
13.32654,22,1382
13.33413,30,1383
13.34682,40,1384
13.35449,50,1385
13.36742,59,1387
13.3754,68,1388
13.38801,78,1389
13.39602,87,1390
13.40854,90,1391
13.41627,91,1392
13.42829,91,1394
13.43701,91,1395
13.44871,82,1396
13.4571,73,1397
13.46988,63,1398
13.478,54,1399
13.49026,45,1400
13.49861,36,1401
13.51082,27,1402
13.51819,18,1403
13.53078,8,1404
13.53847,0,1405
13.55164,0,1406
13.5597,9,1407
13.57199,19,1408
13.58442,29,1409
13.59241,37,1410
13.60504,47,1411
13.61326,57,1412
13.62524,66,1413
13.63328,75,1414
13.64587,85,1415
13.65363,91,1416
13.6655,90,1417
13.67451,91,1418
13.68695,91,1419
13.69528,83,1420
13.70736,75,1421
13.71481,66,1422
13.72756,56,1423
13.73619,47,1424
13.74785,38,1425
13.75669,29,1426
13.76834,20,1427
13.77632,10,1428
13.78829,1,1430
